<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.05.29	11:10:00	25151.50	25165.50	25149.50	25165.50	103	0	50
2026.05.29	11:11:00	25165.00	25168.50	25164.50	25164.50	83	0	50
2026.05.29	11:12:00	25165.00	25176.00	25165.00	25175.00	69	0	50
2026.05.29	11:13:00	25175.50	25176.50	25165.50	25171.50	60	0	50
2026.05.29	11:14:00	25171.00	25173.50	25161.50	25168.00	84	0	50
2026.05.29	11:15:00	25167.00	25171.00	25164.00	25164.50	71	0	50
2026.05.29	11:16:00	25164.00	25173.50	25160.50	25161.50	74	0	50
2026.05.29	11:17:00	25161.00	25164.50	25161.00	25162.50	65	0	50
2026.05.29	11:18:00	25161.50	25165.50	25159.50	25160.00	49	0	50
2026.05.29	11:19:00	25160.50	25165.50	25159.00	25159.50	56	0	50
2026.05.29	11:20:00	25160.00	25169.00	25159.00	25165.50	69	0	50
2026.05.29	11:21:00	25166.00	25170.50	25157.50	25167.50	82	0	50
2026.05.29	11:22:00	25166.50	25167.00	25161.00	25161.00	35	0	50
2026.05.29	11:23:00	25162.50	25165.50	25155.00	25155.50	73	0	50
2026.05.29	11:24:00	25157.00	25159.00	25149.50	25155.00	67	0	50
2026.05.29	11:25:00	25154.50	25157.00	25150.00	25156.00	78	0	50
2026.05.29	11:26:00	25154.50	25159.00	25153.00	25157.50	47	0	50
2026.05.29	11:27:00	25157.00	25174.50	25156.50	25172.50	93	0	50
2026.05.29	11:28:00	25173.50	25174.00	25162.50	25165.50	71	0	50
2026.05.29	11:29:00	25165.00	25172.00	25165.00	25168.00	73	0	50
2026.05.29	11:30:00	25167.50	25173.50	25165.00	25168.50	75	0	50
2026.05.29	11:31:00	25169.00	25170.50	25165.00	25167.50	45	0	50
2026.05.29	11:32:00	25168.00	25169.00	25158.00	25160.00	33	0	50
2026.05.29	11:33:00	25159.50	25160.50	25154.50	25155.00	33	0	50
2026.05.29	11:34:00	25156.00	25159.00	25153.00	25156.50	49	0	50
2026.05.29	11:35:00	25156.00	25158.00	25153.00	25157.00	67	0	50
2026.05.29	11:36:00	25156.00	25168.00	25156.00	25159.50	66	0	50
2026.05.29	11:37:00	25160.00	25168.50	25159.50	25168.50	70	0	50
2026.05.29	11:38:00	25167.50	25169.50	25155.50	25156.00	63	0	50
2026.05.29	11:39:00	25155.50	25156.00	25148.00	25150.50	52	0	50
2026.05.29	11:40:00	25151.50	25154.50	25144.50	25145.50	70	0	50
2026.05.29	11:41:00	25145.00	25156.50	25144.50	25156.00	60	0	50
2026.05.29	11:42:00	25155.50	25156.50	25151.00	25152.50	52	0	50
2026.05.29	11:43:00	25152.00	25159.00	25149.50	25155.50	53	0	50
2026.05.29	11:44:00	25155.00	25157.50	25152.50	25153.50	31	0	50
2026.05.29	11:45:00	25153.00	25156.00	25145.50	25148.50	59	0	50
2026.05.29	11:46:00	25148.00	25148.50	25140.50	25144.50	56	0	50
2026.05.29	11:47:00	25145.50	25146.00	25134.50	25139.00	45	0	50
2026.05.29	11:48:00	25139.50	25142.50	25137.00	25139.50	43	0	50
2026.05.29	11:49:00	25139.00	25141.00	25134.00	25135.50	44	0	50
2026.05.29	11:50:00	25135.00	25141.50	25134.00	25139.50	66	0	50
2026.05.29	11:51:00	25140.00	25141.50	25129.00	25132.50	59	0	50
2026.05.29	11:52:00	25132.00	25132.00	25116.00	25116.00	54	0	50
2026.05.29	11:53:00	25117.50	25130.50	25117.50	25127.00	71	0	50
2026.05.29	11:54:00	25126.50	25132.50	25125.00	25131.50	66	0	50
2026.05.29	11:55:00	25131.00	25133.00	25125.00	25131.50	66	0	50
2026.05.29	11:56:00	25132.50	25137.50	25129.50	25137.50	66	0	50
2026.05.29	11:57:00	25137.00	25140.50	25128.50	25131.50	66	0	50
2026.05.29	11:58:00	25130.00	25130.00	25124.00	25124.00	43	0	50
2026.05.29	11:59:00	25124.50	25125.00	25120.50	25120.50	18	0	50
2026.05.29	12:00:00	25119.50	25122.00	25111.50	25119.50	74	0	50
2026.05.29	12:01:00	25118.50	25118.50	25110.50	25116.50	68	0	50
2026.05.29	12:02:00	25115.50	25132.50	25115.50	25132.50	81	0	50
2026.05.29	12:03:00	25133.50	25142.50	25128.00	25140.00	113	0	50
2026.05.29	12:04:00	25139.50	25140.50	25129.50	25130.50	86	0	50
2026.05.29	12:05:00	25129.50	25138.50	25129.00	25131.50	80	0	50
2026.05.29	12:06:00	25131.00	25137.50	25126.50	25127.00	71	0	50
2026.05.29	12:07:00	25127.50	25132.50	25127.50	25131.50	62	0	50
2026.05.29	12:08:00	25132.00	25133.50	25127.50	25133.50	61	0	50
2026.05.29	12:09:00	25133.00	25144.50	25133.00	25140.00	71	0	50
2026.05.29	12:10:00	25140.50	25151.50	25137.50	25140.50	82	0	50
2026.05.29	12:11:00	25141.00	25159.00	25141.00	25155.00	115	0	50
2026.05.29	12:12:00	25155.50	25163.50	25155.00	25159.00	81	0	50
2026.05.29	12:13:00	25158.00	25160.50	25149.50	25152.50	49	0	50
2026.05.29	12:14:00	25153.50	25154.00	25147.50	25151.50	55	0	50
2026.05.29	12:15:00	25151.00	25151.50	25141.50	25146.50	94	0	50
2026.05.29	12:16:00	25146.00	25158.50	25143.50	25155.50	104	0	50
2026.05.29	12:17:00	25155.00	25160.50	25154.00	25159.00	79	0	50
2026.05.29	12:18:00	25161.00	25171.00	25159.50	25170.00	75	0	50
2026.05.29	12:19:00	25170.50	25182.50	25170.50	25179.50	84	0	50
2026.05.29	12:20:00	25179.00	25187.00	25178.50	25179.50	79	0	50
2026.05.29	12:21:00	25179.00	25180.00	25168.00	25168.00	76	0	50
2026.05.29	12:22:00	25168.50	25171.00	25163.50	25164.50	59	0	50
2026.05.29	12:23:00	25163.50	25164.50	25159.00	25162.50	55	0	50
2026.05.29	12:24:00	25163.50	25167.00	25158.00	25161.00	58	0	50
2026.05.29	12:25:00	25160.50	25162.50	25156.50	25156.50	55	0	50
2026.05.29	12:26:00	25157.50	25158.50	25153.00	25156.50	52	0	50
2026.05.29	12:27:00	25157.00	25160.00	25153.00	25158.50	70	0	50
2026.05.29	12:28:00	25159.50	25167.00	25157.50	25161.00	89	0	50
2026.05.29	12:29:00	25161.50	25176.50	25160.50	25167.50	96	0	50
2026.05.29	12:30:00	25169.00	25170.50	25165.00	25165.00	66	0	50
2026.05.29	12:31:00	25167.00	25178.00	25166.00	25168.50	79	0	50
2026.05.29	12:32:00	25169.50	25175.50	25166.50	25172.50	68	0	50
2026.05.29	12:33:00	25171.50	25181.00	25171.50	25175.50	63	0	50
2026.05.29	12:34:00	25175.00	25178.00	25171.00	25177.50	56	0	50
2026.05.29	12:35:00	25177.00	25179.50	25170.50	25177.50	60	0	50
2026.05.29	12:36:00	25178.00	25190.00	25176.50	25187.50	61	0	50
2026.05.29	12:37:00	25188.00	25188.00	25175.00	25182.50	47	0	50
2026.05.29	12:38:00	25183.00	25183.50	25175.50	25175.50	66	0	50
2026.05.29	12:39:00	25175.50	25180.00	25175.00	25179.50	71	0	50
2026.05.29	12:40:00	25180.00	25181.50	25175.00	25179.50	43	0	50
2026.05.29	12:41:00	25180.00	25183.50	25175.00	25177.50	56	0	50
2026.05.29	12:42:00	25177.00	25177.50	25171.50	25174.50	56	0	50
2026.05.29	12:43:00	25175.00	25182.00	25175.00	25180.00	41	0	50
2026.05.29	12:44:00	25180.50	25181.50	25176.00	25179.50	66	0	50
2026.05.29	12:45:00	25179.00	25188.00	25176.50	25188.00	63	0	50
2026.05.29	12:46:00	25188.50	25193.00	25187.00	25190.00	56	0	50
2026.05.29	12:47:00	25190.50	25204.50	25190.50	25202.50	63	0	50
2026.05.29	12:48:00	25202.50	25202.50	25191.00	25193.50	68	0	50
2026.05.29	12:49:00	25192.50	25201.00	25192.00	25195.50	56	0	50
2026.05.29	12:50:00	25196.50	25196.50	25185.00	25185.50	60	0	50
2026.05.29	12:51:00	25185.00	25190.50	25181.00	25181.50	61	0	50
2026.05.29	12:52:00	25181.00	25182.00	25170.50	25172.00	85	0	50
2026.05.29	12:53:00	25170.00	25171.50	25161.00	25163.50	70	0	50
2026.05.29	12:54:00	25163.00	25169.50	25159.50	25169.50	77	0	50
2026.05.29	12:55:00	25168.50	25172.50	25164.50	25166.50	72	0	50
2026.05.29	12:56:00	25167.00	25169.50	25161.50	25166.00	68	0	50
2026.05.29	12:57:00	25165.50	25166.50	25159.50	25163.50	57	0	50
2026.05.29	12:58:00	25163.00	25167.50	25160.00	25164.50	79	0	50
2026.05.29	12:59:00	25165.00	25165.50	25154.00	25156.50	64	0	50
2026.05.29	13:00:00	25158.50	25158.50	25140.50	25150.00	83	0	50
2026.05.29	13:01:00	25151.50	25156.50	25148.50	25154.50	63	0	50
2026.05.29	13:02:00	25155.00	25162.50	25153.50	25158.50	89	0	50
2026.05.29	13:03:00	25158.00	25159.50	25153.00	25153.00	42	0	50
2026.05.29	13:04:00	25151.50	25151.50	25141.00	25141.50	46	0	50
2026.05.29	13:05:00	25142.50	25144.00	25137.50	25139.00	77	0	50
2026.05.29	13:06:00	25140.50	25148.50	25140.50	25141.50	53	0	50
2026.05.29	13:07:00	25142.00	25143.00	25125.50	25126.00	56	0	50
2026.05.29	13:08:00	25126.50	25127.00	25121.50	25121.50	49	0	50
2026.05.29	13:09:00	25121.00	25121.00	25115.00	25116.50	44	0	50
2026.05.29	13:10:00	25117.00	25118.00	25115.00	25115.50	61	0	50
2026.05.29	13:11:00	25116.50	25117.50	25105.00	25110.00	69	0	50
2026.05.29	13:12:00	25109.00	25122.50	25109.00	25122.50	42	0	50
2026.05.29	13:13:00	25123.00	25128.00	25119.00	25125.00	64	0	50
2026.05.29	13:14:00	25125.50	25131.50	25120.50	25120.50	56	0	50
2026.05.29	13:15:00	25120.00	25126.50	25117.50	25125.50	49	0	50
2026.05.29	13:16:00	25126.00	25131.50	25125.50	25131.50	44	0	50
2026.05.29	13:17:00	25131.00	25131.00	25122.00	25123.00	45	0	50
2026.05.29	13:18:00	25123.50	25138.50	25123.50	25138.50	65	0	50
2026.05.29	13:19:00	25139.50	25140.50	25137.50	25138.50	32	0	50
2026.05.29	13:20:00	25137.50	25146.00	25137.50	25145.00	43	0	50
2026.05.29	13:21:00	25146.00	25150.50	25145.00	25149.00	45	0	50
2026.05.29	13:22:00	25149.50	25155.50	25146.50	25154.50	53	0	50
2026.05.29	13:23:00	25154.00	25156.50	25150.00	25156.00	52	0	50
2026.05.29	13:24:00	25155.50	25157.00	25148.50	25152.50	62	0	50
2026.05.29	13:25:00	25151.50	25155.00	25144.00	25146.00	51	0	50
2026.05.29	13:26:00	25147.00	25148.50	25128.00	25128.00	52	0	50
2026.05.29	13:27:00	25126.50	25133.00	25126.00	25131.50	37	0	50
2026.05.29	13:28:00	25131.00	25132.50	25128.00	25131.00	18	0	50
2026.05.29	13:29:00	25130.00	25135.00	25126.50	25127.50	56	0	50
2026.05.29	13:30:00	25127.00	25127.50	25118.50	25119.00	60	0	50
2026.05.29	13:31:00	25118.50	25125.50	25117.00	25121.50	43	0	50
2026.05.29	13:32:00	25120.50	25121.50	25114.50	25115.00	46	0	50
2026.05.29	13:33:00	25116.00	25121.00	25115.50	25121.00	31	0	50
2026.05.29	13:34:00	25120.50	25131.00	25119.50	25128.00	71	0	50
2026.05.29	13:35:00	25128.50	25135.00	25125.50	25134.50	63	0	50
2026.05.29	13:36:00	25135.50	25140.50	25132.00	25137.50	60	0	50
2026.05.29	13:37:00	25138.00	25142.00	25134.50	25138.50	53	0	50
2026.05.29	13:38:00	25138.00	25138.50	25129.50	25131.00	47	0	50
2026.05.29	13:39:00	25131.50	25132.50	25129.50	25131.50	37	0	50
2026.05.29	13:40:00	25132.00	25135.50	25129.00	25130.00	50	0	50
2026.05.29	13:41:00	25131.00	25134.50	25129.50	25131.00	60	0	50
2026.05.29	13:42:00	25131.50	25132.50	25125.00	25127.00	48	0	50
2026.05.29	13:43:00	25128.50	25136.50	25127.00	25135.00	50	0	50
2026.05.29	13:44:00	25134.50	25143.00	25128.50	25139.50	69	0	50
2026.05.29	13:45:00	25139.00	25147.50	25137.50	25141.50	88	0	50
2026.05.29	13:46:00	25141.00	25141.50	25134.50	25136.00	40	0	50
2026.05.29	13:47:00	25136.50	25138.50	25133.50	25138.00	30	0	50
2026.05.29	13:48:00	25140.50	25141.50	25134.50	25135.00	31	0	50
2026.05.29	13:49:00	25137.00	25143.50	25136.00	25142.50	29	0	50
2026.05.29	13:50:00	25142.00	25145.50	25142.00	25145.00	16	0	50
2026.05.29	13:51:00	25144.00	25149.50	25144.00	25147.50	29	0	50
2026.05.29	13:52:00	25147.00	25154.50	25146.50	25154.00	22	0	50
2026.05.29	13:53:00	25154.50	25155.00	25149.00	25149.50	51	0	50
2026.05.29	13:54:00	25149.00	25149.50	25141.50	25141.50	41	0	50
2026.05.29	13:55:00	25142.50	25142.50	25135.50	25136.50	46	0	50
2026.05.29	13:56:00	25135.50	25144.00	25135.50	25142.50	43	0	50
2026.05.29	13:57:00	25142.00	25145.50	25136.00	25137.50	44	0	50
2026.05.29	13:58:00	25138.00	25144.00	25135.50	25141.50	45	0	50
2026.05.29	13:59:00	25141.00	25143.00	25140.00	25141.00	42	0	50
2026.05.29	14:00:00	25140.00	25154.00	25137.50	25148.00	67	0	50
2026.05.29	14:01:00	25151.50	25152.50	25129.50	25129.50	71	0	50
2026.05.29	14:02:00	25127.50	25134.50	25123.00	25132.50	70	0	50
2026.05.29	14:03:00	25133.50	25136.50	25130.50	25135.00	56	0	50
2026.05.29	14:04:00	25135.50	25135.50	25125.50	25126.50	39	0	50
2026.05.29	14:05:00	25127.00	25130.50	25122.50	25124.00	45	0	50
2026.05.29	14:06:00	25123.00	25123.00	25110.50	25116.00	40	0	50
2026.05.29	14:07:00	25117.50	25123.00	25112.50	25123.00	46	0	50
2026.05.29	14:08:00	25122.00	25125.00	25120.50	25123.00	35	0	50
2026.05.29	14:09:00	25122.50	25134.00	25122.50	25133.50	50	0	50
2026.05.29	14:10:00	25133.50	25139.00	25133.50	25137.50	38	0	50
2026.05.29	14:11:00	25136.50	25136.50	25127.50	25130.00	49	0	50
2026.05.29	14:12:00	25129.50	25140.50	25128.50	25140.00	68	0	50
2026.05.29	14:13:00	25140.50	25142.00	25124.50	25133.00	59	0	50
2026.05.29	14:14:00	25133.50	25137.50	25129.50	25134.00	45	0	50
2026.05.29	14:15:00	25133.50	25137.00	25129.00	25136.00	64	0	50
2026.05.29	14:16:00	25134.50	25137.50	25133.50	25134.50	52	0	50
2026.05.29	14:17:00	25135.00	25138.50	25132.00	25135.00	45	0	50
2026.05.29	14:18:00	25135.00	25141.50	25133.50	25141.00	41	0	50
2026.05.29	14:19:00	25140.50	25144.00	25139.50	25140.00	39	0	50
2026.05.29	14:20:00	25139.50	25146.00	25139.50	25145.50	30	0	50
2026.05.29	14:21:00	25145.00	25145.50	25137.50	25139.00	48	0	50
2026.05.29	14:22:00	25139.50	25140.00	25130.50	25130.50	38	0	50
2026.05.29	14:23:00	25131.00	25133.00	25123.00	25126.00	59	0	50
2026.05.29	14:24:00	25125.50	25126.00	25117.00	25117.50	42	0	50
2026.05.29	14:25:00	25118.00	25129.50	25118.00	25125.50	62	0	50
2026.05.29	14:26:00	25125.00	25125.50	25113.50	25114.50	44	0	50
2026.05.29	14:27:00	25115.00	25116.00	25107.00	25107.00	59	0	50
2026.05.29	14:28:00	25108.00	25108.00	25095.50	25101.50	49	0	50
2026.05.29	14:29:00	25101.00	25106.50	25092.50	25094.50	101	0	50
2026.05.29	14:30:00	25094.00	25095.00	25068.00	25068.00	87	0	50
2026.05.29	14:31:00	25068.00	25073.50	25060.50	25069.50	80	0	50
2026.05.29	14:32:00	25070.50	25082.00	25069.50	25076.50	63	0	50
2026.05.29	14:33:00	25076.00	25080.50	25074.50	25076.50	51	0	50
2026.05.29	14:34:00	25076.00	25077.00	25069.00	25072.00	39	0	50
2026.05.29	14:35:00	25072.50	25075.50	25066.00	25070.50	60	0	50
2026.05.29	14:36:00	25071.50	25072.50	25067.50	25068.50	74	0	50
2026.05.29	14:37:00	25068.00	25078.50	25068.00	25076.50	53	0	50
2026.05.29	14:38:00	25077.50	25087.50	25076.50	25083.50	63	0	50
2026.05.29	14:39:00	25083.00	25088.50	25082.50	25088.50	44	0	50
2026.05.29	14:40:00	25089.50	25094.50	25088.50	25089.50	53	0	50
2026.05.29	14:41:00	25090.00	25093.50	25087.00	25091.00	37	0	50
2026.05.29	14:42:00	25091.50	25097.50	25091.00	25096.00	51	0	50
2026.05.29	14:43:00	25095.50	25096.50	25093.00	25093.50	31	0	50
2026.05.29	14:44:00	25094.00	25094.50	25083.00	25083.50	48	0	50
2026.05.29	14:45:00	25083.00	25097.00	25083.00	25096.00	37	0	50
2026.05.29	14:46:00	25097.00	25099.00	25093.00	25098.00	36	0	50
2026.05.29	14:47:00	25098.50	25098.50	25088.50	25091.00	48	0	50
2026.05.29	14:48:00	25092.50	25092.50	25087.00	25089.00	46	0	50
2026.05.29	14:49:00	25089.50	25089.50	25085.50	25086.00	37	0	50
2026.05.29	14:50:00	25085.50	25089.50	25076.50	25076.50	63	0	50
2026.05.29	14:51:00	25077.00	25077.00	25071.00	25073.50	74	0	50
2026.05.29	14:52:00	25074.50	25077.50	25037.00	25038.50	104	0	50
2026.05.29	14:53:00	25038.00	25081.50	25035.00	25076.00	167	0	50
2026.05.29	14:54:00	25078.50	25082.00	25072.00	25075.50	97	0	50
2026.05.29	14:55:00	25075.00	25082.00	25073.50	25077.50	71	0	50
2026.05.29	14:56:00	25077.00	25089.00	25077.00	25087.00	54	0	50
2026.05.29	14:57:00	25086.50	25092.50	25082.50	25091.50	41	0	50
2026.05.29	14:58:00	25092.00	25095.00	25088.50	25091.50	31	0	50
2026.05.29	14:59:00	25092.00	25097.50	25092.00	25095.00	32	0	50
2026.05.29	15:00:00	25094.50	25103.00	25092.50	25099.50	62	0	50
2026.05.29	15:01:00	25098.00	25098.00	25089.50	25092.50	46	0	50
2026.05.29	15:02:00	25093.00	25096.00	25084.50	25085.50	55	0	50
2026.05.29	15:03:00	25084.00	25084.00	25076.50	25076.50	77	0	50
2026.05.29	15:04:00	25077.00	25078.00	25068.00	25070.50	50	0	50
2026.05.29	15:05:00	25070.00	25070.50	25060.50	25060.50	60	0	50
2026.05.29	15:06:00	25061.00	25076.50	25061.00	25074.50	77	0	50
2026.05.29	15:07:00	25074.00	25076.50	25070.00	25071.50	66	0	50
2026.05.29	15:08:00	25071.00	25076.50	25067.50	25073.00	76	0	50
2026.05.29	15:09:00	25074.00	25082.00	25064.50	25079.00	71	0	50
2026.05.29	15:10:00	25079.50	25085.50	25078.50	25085.00	69	0	50
2026.05.29	15:11:00	25085.50	25090.00	25081.50	25089.50	51	0	50
2026.05.29	15:12:00	25090.00	25095.50	25087.50	25092.50	58	0	50
2026.05.29	15:13:00	25093.00	25106.00	25092.00	25106.00	45	0	50
2026.05.29	15:14:00	25107.00	25111.50	25104.00	25105.50	66	0	50
2026.05.29	15:15:00	25105.00	25112.50	25101.50	25112.50	59	0	50
2026.05.29	15:16:00	25111.50	25119.50	25111.50	25118.50	57	0	50
2026.05.29	15:17:00	25118.00	25118.00	25109.00	25109.00	38	0	50
2026.05.29	15:18:00	25108.50	25110.50	25102.50	25105.50	53	0	50
2026.05.29	15:19:00	25105.00	25113.50	25104.50	25107.50	71	0	50
2026.05.29	15:20:00	25108.00	25109.50	25098.50	25102.50	55	0	50
2026.05.29	15:21:00	25101.50	25103.50	25099.50	25103.50	61	0	50
2026.05.29	15:22:00	25104.00	25105.50	25100.50	25105.00	42	0	50
2026.05.29	15:23:00	25104.50	25106.00	25100.00	25101.50	45	0	50
2026.05.29	15:24:00	25101.00	25110.00	25101.00	25107.50	70	0	50
2026.05.29	15:25:00	25107.00	25107.00	25100.00	25103.00	25	0	50
2026.05.29	15:26:00	25103.50	25107.50	25099.00	25103.50	37	0	50
2026.05.29	15:27:00	25103.00	25103.50	25096.50	25099.50	40	0	50
2026.05.29	15:28:00	25100.00	25109.50	25100.00	25108.50	50	0	50
2026.05.29	15:29:00	25109.00	25111.00	25106.50	25107.50	27	0	50
2026.05.29	15:30:00	25108.00	25114.50	25103.00	25105.00	64	0	50
2026.05.29	15:31:00	25105.50	25119.50	25103.50	25113.50	89	0	50
2026.05.29	15:32:00	25113.00	25117.10	25112.60	25114.60	60	0	50
2026.05.29	15:33:00	25114.10	25119.10	25075.60	25112.10	109	0	50
2026.05.29	15:34:00	25111.60	25120.60	25103.60	25117.10	102	0	50
2026.05.29	15:35:00	25116.60	25116.60	25110.10	25111.60	74	0	50
2026.05.29	15:36:00	25107.60	25111.60	25103.60	25107.60	55	0	50
2026.05.29	15:37:00	25107.10	25113.10	25105.60	25110.60	71	0	50
2026.05.29	15:38:00	25110.10	25111.60	25103.60	25105.60	44	0	50
2026.05.29	15:39:00	25105.10	25107.10	25101.10	25105.10	61	0	50
2026.05.29	15:40:00	25104.60	25106.10	25092.60	25099.60	75	0	50
2026.05.29	15:41:00	25100.10	25100.10	25096.10	25098.60	57	0	50
2026.05.29	15:42:00	25097.60	25099.10	25092.60	25097.10	58	0	50
2026.05.29	15:43:00	25096.60	25101.10	25089.60	25101.10	54	0	50
2026.05.29	15:44:00	25100.60	25113.60	25100.60	25113.10	50	0	50
2026.05.29	15:45:00	25112.60	25113.10	25105.60	25107.60	39	0	50
2026.05.29	15:46:00	25108.10	25108.10	25089.10	25101.10	66	0	50
2026.05.29	15:47:00	25100.60	25107.10	25099.60	25106.10	51	0	50
2026.05.29	15:48:00	25105.60	25107.10	25101.10	25101.10	53	0	50
2026.05.29	15:49:00	25103.60	25103.60	25090.60	25096.60	68	0	50
2026.05.29	15:50:00	25096.10	25103.10	25096.10	25103.10	69	0	50
2026.05.29	15:51:00	25104.60	25114.10	25099.60	25110.60	78	0	50
2026.05.29	15:52:00	25110.10	25119.10	25106.60	25107.10	69	0	50
2026.05.29	15:53:00	25106.10	25113.10	25105.10	25112.10	51	0	50
2026.05.29	15:54:00	25113.60	25117.10	25110.10	25112.10	42	0	50
2026.05.29	15:55:00	25112.60	25113.60	25106.10	25106.10	82	0	50
2026.05.29	15:56:00	25107.10	25117.60	25107.10	25111.10	55	0	50
2026.05.29	15:57:00	25112.60	25116.60	25109.10	25112.10	59	0	50
2026.05.29	15:58:00	25112.60	25114.10	25107.60	25110.60	74	0	50
2026.05.29	15:59:00	25110.10	25113.10	25107.10	25108.10	71	0	50
2026.05.29	16:00:00	25107.10	25120.10	25104.60	25116.60	95	0	50
2026.05.29	16:01:00	25116.10	25121.60	25115.60	25121.10	71	0	50
2026.05.29	16:02:00	25121.60	25128.60	25120.10	25125.60	53	0	50
2026.05.29	16:03:00	25126.10	25134.10	25124.10	25133.60	65	0	50
2026.05.29	16:04:00	25134.10	25139.10	25130.60	25137.10	92	0	50
2026.05.29	16:05:00	25136.10	25139.60	25128.60	25129.10	84	0	50
2026.05.29	16:06:00	25129.60	25130.10	25116.60	25118.10	67	0	50
2026.05.29	16:07:00	25117.60	25123.10	25115.10	25117.10	67	0	50
2026.05.29	16:08:00	25119.10	25123.60	25116.60	25117.10	38	0	50
2026.05.29	16:09:00	25116.60	25119.10	25114.60	25118.10	54	0	50
2026.05.29	16:10:00	25117.10	25119.60	25113.60	25114.60	50	0	50
2026.05.29	16:11:00	25114.10	25119.10	25110.10	25118.10	56	0	50
2026.05.29	16:12:00	25119.10	25128.10	25118.10	25127.10	41	0	50
2026.05.29	16:13:00	25126.10	25127.10	25112.10	25114.10	49	0	50
2026.05.29	16:14:00	25115.60	25118.10	25111.10	25111.60	54	0	50
2026.05.29	16:15:00	25112.10	25115.10	25102.10	25109.60	65	0	50
2026.05.29	16:16:00	25110.10	25114.60	25106.60	25106.60	75	0	50
2026.05.29	16:17:00	25106.10	25109.10	25096.60	25098.10	82	0	50
2026.05.29	16:18:00	25098.60	25103.60	25092.60	25093.60	55	0	50
2026.05.29	16:19:00	25093.10	25095.10	25089.10	25089.10	48	0	50
2026.05.29	16:20:00	25089.60	25090.60	25078.10	25079.10	47	0	50
2026.05.29	16:21:00	25078.10	25080.60	25074.10	25078.60	58	0	50
2026.05.29	16:22:00	25077.10	25082.60	25076.10	25078.10	83	0	50
2026.05.29	16:23:00	25079.10	25080.60	25076.10	25079.10	51	0	50
2026.05.29	16:24:00	25078.10	25085.10	25077.60	25084.10	72	0	50
2026.05.29	16:25:00	25085.10	25087.60	25072.10	25072.10	60	0	50
2026.05.29	16:26:00	25072.60	25072.60	25064.10	25064.60	73	0	50
2026.05.29	16:27:00	25064.10	25069.10	25063.10	25066.10	83	0	50
2026.05.29	16:28:00	25065.60	25076.60	25064.60	25073.10	74	0	50
2026.05.29	16:29:00	25072.60	25081.10	25072.10	25079.10	93	0	50
2026.05.29	16:30:00	25077.10	25095.10	25070.10	25088.60	164	0	50
2026.05.29	16:31:00	25088.10	25090.60	25079.10	25080.10	149	0	50
2026.05.29	16:32:00	25080.60	25080.60	25072.10	25076.10	140	0	50
2026.05.29	16:33:00	25075.60	25081.10	25069.60	25070.10	106	0	50
2026.05.29	16:34:00	25069.60	25071.60	25052.60	25053.60	93	0	50
2026.05.29	16:35:00	25054.60	25058.10	25044.60	25045.10	101	0	50
2026.05.29	16:36:00	25044.60	25058.10	25043.60	25056.60	114	0	50
2026.05.29	16:37:00	25057.10	25066.60	25056.60	25066.60	113	0	50
2026.05.29	16:38:00	25068.10	25070.10	25056.10	25070.10	100	0	50
2026.05.29	16:39:00	25071.10	25071.10	25064.10	25069.10	86	0	50
2026.05.29	16:40:00	25068.60	25082.10	25068.60	25081.60	69	0	50
2026.05.29	16:41:00	25082.10	25086.10	25065.60	25067.60	67	0	50
2026.05.29	16:42:00	25066.60	25066.60	25058.10	25058.10	117	0	50
2026.05.29	16:43:00	25060.10	25065.10	25055.10	25057.10	94	0	50
2026.05.29	16:44:00	25057.60	25065.60	25055.60	25064.60	91	0	50
2026.05.29	16:45:00	25064.10	25064.60	25055.10	25059.10	105	0	50
2026.05.29	16:46:00	25060.10	25066.60	25057.10	25060.60	67	0	50
2026.05.29	16:47:00	25061.10	25066.60	25059.60	25061.10	102	0	50
2026.05.29	16:48:00	25060.60	25066.60	25057.10	25064.60	98	0	50
2026.05.29	16:49:00	25063.10	25069.10	25061.60	25066.10	72	0	50
2026.05.29	16:50:00	25066.60	25069.60	25063.60	25065.60	92	0	50
2026.05.29	16:51:00	25066.10	25068.60	25057.60	25062.60	89	0	50
2026.05.29	16:52:00	25062.10	25081.10	25061.60	25081.10	71	0	50
2026.05.29	16:53:00	25080.60	25087.60	25079.10	25081.10	96	0	50
2026.05.29	16:54:00	25082.10	25085.10	25076.10	25078.10	88	0	50
2026.05.29	16:55:00	25077.60	25079.10	25074.60	25076.10	69	0	50
2026.05.29	16:56:00	25075.60	25077.60	25067.10	25073.10	93	0	50
2026.05.29	16:57:00	25072.60	25073.60	25063.10	25065.60	73	0	50
2026.05.29	16:58:00	25065.10	25069.60	25061.10	25063.10	82	0	50
2026.05.29	16:59:00	25062.10	25063.60	25049.10	25054.10	79	0	50
2026.05.29	17:00:00	25059.10	25059.60	25044.10	25054.60	133	0	50
2026.05.29	17:01:00	25053.60	25056.10	25041.60	25049.10	113	0	50
2026.05.29	17:02:00	25048.60	25056.10	25043.60	25050.10	135	0	50
2026.05.29	17:03:00	25050.60	25052.60	25047.10	25052.60	105	0	50
2026.05.29	17:04:00	25052.10	25058.60	25049.10	25058.60	117	0	50
2026.05.29	17:05:00	25059.60	25061.10	25053.10	25053.10	85	0	50
2026.05.29	17:06:00	25053.60	25062.60	25047.10	25062.10	93	0	50
